2003,1,1,22,60,E0E0E0E0*0?0?0?0?0?0?0?9*9E0E0E0*9*9*9*9*9*9,13.1,7.9,70,100700,0,0,308,0,0,0,0,0,0,99990,180,3,0,0,777.7,77777,9,999999999,999,0.999,999,88,0,0,0
2003,1,1,23,60,E0E0E0E0*0?0?0?0?0?0?0?9*9E0E0E0*9*9*9*9*9*9,12.2,7.8,73,100700,0,0,304,0,0,0,0,0,0,99990,180,3,0,0,777.7,77777,9,999999999,999,0.999,999,88,0,0,0
2003,1,1,24,60,E0E0E0E0*0?0?0?0?0?0?0?9*9E0E0E0*9*9*9*9*9*9,11.3,7.6,77,100600,0,0,300,0,0,0,0,0,0,99990,180,5.4,0,0,777.7,77777,9,999999999,999,0.999,999,88,0,0,0
2003,1,2,1,60,E0E0E0E0*0?0?0?0?0?0?0?9*9E0E0E0*9*9*9*9*9*9,10.4,7.5,81,100500,0,0,342,0,0,0,0,0,0,99990,180,4.4,10,10,777.7,77777,9,999999999,999,0.999,999,88,0,0,0
2003,1,2,2,60,E0E0E0E0*0?0?0?0?0?0?0?9*9E0E0E0*9*9*9*9*9*9,9.6,7.4,85,100500,0,0,338,0,0,0,0,0,0,99990,180,1.8,10,10,777.7,77777,9,999999999,999,0.999,999,88,0,0,0
2003,1,2,3,60,E0E0E0E0*0?0?0?0?0?0?0?9*9E0E0E0*9*9*9*9*9*9,8.8,7.2,89,100500,0,0,334,0,0,0,0,0,0,99990,180,2.5,10,10,777.7,77777,9,999999999,999,0.999,999,88,0,0,0
2003,1,2,4,60,E0E0E0E0*0?0?0?0?0?0?0?9*9E0E0E0*9*9*9*9*9*9,8.2,7.1,93,100500,0,0,331,0,0,0,0,0,0,99990,180,2.5,10,10,777.7,77777,9,999999999,999,0.999,999,88,0,0,0
2003,1,2,5,60,E0E0E0E0*0?0?0?0?0?0?0?9*9E0E0E0*9*9*9*9*9*9,7.6,7,96,100400,0,0,328,0,0,0,0,0,0,99990,180,3.1,10,10,777.7,77777,9,999999999,999,0.999,999,88,0,0,0
2003,1,2,6,60,E0E0E0E0*0?0?0?0?0?0?0?9*9E0E0E0*9*9*9*9*9*9,7.2,6.9,98,100400,0,0,326,0,0,0,0,0,0,99990,180,3.7,10,10,777.7,77777,9,999999999,999,0.999,999,88,0,0,0
2003,1,2,7,60,E0E0E0E0*0?0?0?0?0?0?0?9*9E0E0E0*9*9*9*9*9*9,7,6.9,99,100400,0,0,325,0,0,0,0,0,0,99990,180,1.1,10,10,777.7,77777,9,999999999,999,0.999,999,88,0,0,0
2003,1,2,8,60,E0E0E0E0*0?0?0?0?0?0?0?9*9E0E0E0*9*9*9*9*9*9,6.9,6.9,100,100400,144,1417,324,0,0,0,0,0,0,99990,180,1.6,10,10,777.7,77777,9,999999999,999,0.999,999,88,0,0,0
2003,1,2,9,60,E0E0E0E0*0?0?0?0?0?0?0?9*9E0E0E0*9*9*9*9*9*9,7.3,7,98,100400,385,1417,326,0,0,0,0,0,0,99990,180,3.8,10,10,777.7,77777,9,999999999,999,0.999,999,88,0,0,0
2003,1,2,10,60,E0E0E0E0*0E0E0E0I0I0I0?9*9E0E0E0*9*9*9*9*9*9,8.5,7.3,92,100400,579,1417,332,58,1,58,6000,100,6000,99990,180,3.6,10,10,777.7,77777,9,999999999,999,0.999,999,88,0,0,0
2003,1,2,11,60,E0E0E0E0*0E0E0E0I0I0I0?9*9E0E0E0*9*9*9*9*9*9,10.1,7.8,85,100400,712,1417,341,75,3,74,7800,300,7700,99990,180,2.1,10,10,777.7,77777,9,999999999,999,0.999,999,88,0,0,0
2003,1,2,12,60,E0E0E0E0*0E0E0E0I0I0I0?9*9E0E0E0*9*9*9*9*9*9,12,8.3,77,100500,776,1417,350,85,5,83,8900,500,8600,99990,180,2.5,10,10,777.7,77777,9,999999999,999,0.999,999,88,0,0,0
2003,1,2,13,60,E0E0E0E0*0E0E0E0I0I0I0?9*9E0E0E0*9*9*9*9*9*9,13.7,8.7,71,100500,767,1417,359,84,4,81,8700,400,8500,99990,180,4,10,10,777.7,77777,9,999999999,999,0.999,999,88,0,0,0
2003,1,2,14,60,E0E0E0E0*0E0E0E0I0I0I0?9*9E0E0E0*9*9*9*9*9*9,14.8,9,67,100500,684,1417,365,71,2,70,7400,200,7300,99990,180,1.8,10,10,777.7,77777,9,999999999,999,0.999,999,88,0,0,0
2003,1,2,15,60,E0E0E0E0*0?0?0?0?0?0?0?9*9E0E0E0*9*9*9*9*9*9,15.2,9.1,66,100500,534,1417,367,53,0,53,5500,0,5500,99990,180,2.9,10,10,777.7,77777,9,999999999,999,0.999,999,88,0,0,0
2003,1,2,16,60,E0E0E0E0*0?0?0?0?0?0?0?9*9E0E0E0*9*9*9*9*9*9,15.1,9.1,66,100500,327,1417,367,0,0,0,0,0,0,99990,180,3.7,10,10,777.7,77777,9,999999999,999,0.999,999,88,0,0,0
2003,1,2,17,60,E0E0E0E0*0?0?0?0?0?0?0?9*9E0E0E0*9*9*9*9*9*9,14.8,8.9,67,100500,76,1417,365,0,0,0,0,0,0,99990,180,2.2,10,10,777.7,77777,9,999999999,999,0.999,999,88,0,0,0
2003,1,2,18,60,E0E0E0E0*0?0?0?0?0?0?0?9*9E0E0E0*9*9*9*9*9*9,14.3,8.7,68,100500,0,0,362,0,0,0,0,0,0,99990,180,1.4,10,10,777.7,77777,9,999999999,999,0.999,999,88,0,0,0
2003,1,2,19,60,E0E0E0E0*0?0?0?0?0?0?0?9*9E0E0E0*9*9*9*9*9*9,13.6,8.3,69,100500,0,0,358,0,0,0,0,0,0,99990,180,3.1,10,10,777.7,77777,9,999999999,999,0.999,999,88,0,0,0
